kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10858691,K01306.02,Kepler-286 c,CONFIRMED,CANDIDATE,0.994,0,0,0,0,3.468073,1.599e-05,-1.599e-05,136.00831,0.00347,-0.00347,0.143,0.326,-0.143,2.361,0.108,-0.108,243.9,13.3,-13.3,1.29,0.13,-0.1,1098.0,343.57,109.32,-74.31,20.6,2.0,q1_q17_dr25_tce,5576.0,111.0,-111.0,4.503,0.075,-0.075,0.829,0.086,-0.065,290.67615,48.294289,15.587
9285265,K03410.02,Kepler-1491 c,CONFIRMED,CANDIDATE,0.979,0,0,0,0,61.569765,0.001804,-0.001804,182.0201,0.0248,-0.0248,0.486,0.074,-0.409,9.75,0.635,-0.635,298.3,30.9,-30.9,2.44,0.39,-0.53,530.0,18.66,7.87,-7.77,10.9,2.0,q1_q17_dr25_tce,5626.0,77.0,-77.0,4.149,0.188,-0.101,1.389,0.223,-0.298,293.62976,45.74065,15.589
9881662,K00327.02,Kepler-140 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,91.3514816,0.0007633,-0.0007633,189.60082,0.00714,-0.00714,0.008,0.428,-0.008,8.707,0.214,-0.214,210.0,8.7,-8.7,1.57,0.25,-0.14,428.0,7.93,3.51,-1.87,25.5,2.0,q1_q17_dr25_tce,5945.0,106.0,-130.0,4.402,0.054,-0.117,1.089,0.174,-0.094,287.36948,46.768219,12.996
9993683,K05748.01,,CANDIDATE,CANDIDATE,0.989,0,0,0,0,29.9371143,0.000511,-0.000511,145.1081,0.0131,-0.0131,0.321,0.142,-0.321,4.435,0.42,-0.42,194.3,20.1,-20.1,1.19,0.06,-0.1,501.0,14.87,2.65,-3.19,11.6,1.0,q1_q17_dr25_tce,5115.0,84.0,-76.0,4.47,0.09,-0.03,0.866,0.044,-0.075,282.50021,46.918571,14.489
4636578,K02025.03,Kepler-350 b,CONFIRMED,CANDIDATE,0.996,0,0,0,0,11.1895709,8.676e-05,-8.676e-05,140.63504,0.00673,-0.00673,0.541,0.378,-0.328,5.3,0.161,-0.161,143.3,7.6,-7.6,1.81,0.33,-0.33,1037.0,273.37,139.33,-104.22,19.9,3.0,q1_q17_dr25_tce,6188.0,124.0,-124.0,4.152,0.168,-0.112,1.465,0.265,-0.265,285.41962,39.706108,13.781
9221517,K02281.01,Kepler-1173 b,CONFIRMED,CANDIDATE,0.995,0,0,0,0,0.769854899,1.243e-06,-1.243e-06,132.51944,0.00126,-0.00126,0.705,0.24,-0.494,1.0243,0.0449,-0.0449,109.6,4.9,-4.9,0.93,0.12,-0.07,1650.0,1756.8,768.41,-413.59,28.7,1.0,q1_q17_dr25_tce,5173.0,155.0,-139.0,4.55,0.039,-0.091,0.822,0.107,-0.063,293.1311,45.663551,13.829
11623629,K00365.02,,CANDIDATE,CANDIDATE,,0,0,0,0,117.761,0.002247,-0.002247,175.5599,0.0163,-0.0163,0.2505,0.2007,-0.2504,3.454,0.399,-0.399,53.9,8.2,-8.2,0.62,0.1,-0.03,337.0,3.06,1.4,-0.52,7.1,2.0,q1_q16_tce,5564.0,109.0,-104.0,4.522,0.033,-0.127,0.85,0.138,-0.045,297.48691,49.623451,11.195
8282846,K04015.01,Kepler-1539 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,133.303247,0.001334,-0.001334,167.76042,0.00848,-0.00848,0.063,0.379,-0.063,7.342,0.217,-0.217,1017.5,57.9,-57.9,2.67,0.12,-0.24,301.0,1.94,0.3,-0.44,20.6,1.0,q1_q17_dr25_tce,5064.0,75.0,-83.0,4.474,0.084,-0.03,0.864,0.039,-0.077,284.21942,44.268539,15.307
6871071,K02220.01,Kepler-374 c,CONFIRMED,CANDIDATE,1.0,0,0,0,0,3.2828024,1.281e-05,-1.281e-05,131.89965,0.00318,-0.00318,0.159,0.294,-0.159,3.2532,0.0925,-0.0925,142.5,6.3,-6.3,1.79,0.28,-0.42,1467.0,1093.39,457.24,-484.58,24.4,3.0,q1_q17_dr25_tce,5640.0,85.0,-77.0,4.087,0.203,-0.087,1.515,0.236,-0.353,294.13791,42.370499,14.686
2985587,K02807.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,3.375716723,9.059e-06,-9.059e-06,134.21319,0.00223,-0.00223,0.982,0.044,-0.703,1.5436,0.0933,-0.0933,175.7,10.5,-10.5,2.34,0.72,-0.41,1472.0,1111.66,993.91,-454.54,20.2,1.0,q1_q17_dr25_tce,6310.0,170.0,-208.0,4.273,0.136,-0.204,1.282,0.391,-0.228,290.48007,38.136688,13.91
1725016,K01007.01,Kepler-748 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.40742502,3.66e-05,-3.66e-05,355.49652,0.00325,-0.00325,0.03,0.401,-0.03,3.675,0.101,-0.101,442.0,21.0,-21.0,2.01,0.62,-0.21,938.0,183.15,171.57,-55.16,23.1,1.0,q1_q17_dr25_tce,5922.0,184.0,-205.0,4.474,0.054,-0.216,0.961,0.297,-0.099,292.26291,37.236992,15.242
7051984,K02879.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,0.339069751,4.23e-07,-4.23e-07,131.86957,0.00105,-0.00105,0.958,0.001,-0.678,1.1516,0.0322,-0.0322,53.2,1.8,-1.8,2.09,0.48,-1.11,3653.0,41863.05,29068.87,-33587.02,38.2,1.0,q1_q17_dr25_tce,5653.0,169.0,-152.0,3.846,0.56,-0.14,2.183,0.496,-1.158,296.7019,42.508652,12.771
7810483,K01943.01,Kepler-1676 b,CONFIRMED,CANDIDATE,0.994,0,0,0,0,29.92208104,6.9e-05,-6.9e-05,146.00807,0.00181,-0.00181,0.38,0.077,-0.38,2.7716,0.0571,-0.0571,345.3,10.7,-10.7,3.09,0.67,-0.89,782.0,88.52,59.07,-48.96,37.6,1.0,q1_q17_dr25_tce,6127.0,186.0,-186.0,4.055,0.252,-0.108,1.637,0.354,-0.473,287.23676,43.567211,13.377
10191070,K00727.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.213745575,9.15e-07,-9.15e-07,170.582782,0.000618,-0.000618,1.246,0.243,-0.107,5.5835,0.0361,-0.0361,2012.2,11.3,-11.3,21.69,1.94,-1.93,1246.0,572.53,192.27,-152.26,213.7,1.0,q1_q17_dr25_tce,4820.0,145.0,-145.0,4.606,0.063,-0.032,0.661,0.059,-0.059,283.8757,47.231918,15.825
5166811,K05130.01,,CANDIDATE,CANDIDATE,,0,0,0,0,370.05918,0.02027,-0.02027,311.474,0.0452,-0.0452,0.0166,0.4255,-0.0166,11.86,1.3,-1.3,669.8,90.4,-90.4,1.9,0.44,-0.15,206.0,0.43,0.31,-0.1,8.6,1.0,q1_q16_tce,5228.0,176.0,-141.0,4.592,0.031,-0.132,0.751,0.173,-0.058,284.46585,40.314941,15.612
5780855,K04443.01,,CANDIDATE,CANDIDATE,0.988,0,0,0,0,5.67577999,5.445e-05,-5.445e-05,134.91027,0.00854,-0.00854,0.91,0.059,-0.639,3.554,0.209,-0.209,51.2,5.3,-5.3,1.22,0.39,-0.24,1357.0,802.11,733.27,-354.6,11.2,1.0,q1_q17_dr25_tce,6681.0,161.0,-241.0,4.233,0.124,-0.186,1.438,0.459,-0.282,288.56729,41.09013,13.802
11453930,K05900.02,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,0.687739345,1.529e-06,-1.529e-06,131.73999,0.00175,-0.00175,0.4062,0.3387,-0.3037,0.1866,0.0729,-0.0729,37.6,4.5,-4.5,1.53,0.93,-0.3,2837.0,15318.29,28671.86,-6681.93,11.0,1.0,q1_q17_dr24_tce,6823.0,165.0,-242.0,4.212,0.121,-0.121,1.493,0.919,-0.288,291.14532,49.365318,13.127
7101828,K00455.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,1,0,47.878243,0.0001965,-0.0001965,193.20518,0.00288,-0.00288,1.076,64.49,-0.114,4.066,0.158,-0.158,910.0,34.7,-34.7,8.15,0.53,-0.72,317.0,2.38,0.65,-0.63,30.9,1.0,q1_q17_dr25_tce,4254.0,128.0,-128.0,4.634,0.049,-0.021,0.624,0.04,-0.055,286.2406,42.670231,14.261
8379021,K03268.01,,FALSE POSITIVE,FALSE POSITIVE,1.0,0,1,0,0,11.52482874,4.486e-05,-4.486e-05,134.08163,0.00323,-0.00323,1.205,72.7,-8.211,1.724,0.183,-0.183,577.6,46.7,-46.7,22.56,5.38,-2.91,756.0,77.15,56.23,-24.72,16.2,1.0,q1_q17_dr25_tce,5592.0,169.0,-152.0,4.472,0.091,-0.169,0.892,0.213,-0.115,296.40448,44.367458,15.595
11805075,K00436.01,,CANDIDATE,CANDIDATE,0.804,0,0,0,0,199.83920527,4.532e-05,-4.532e-05,225.35896,0.000175,-0.000175,0.811,0.008,-0.007,4.378,0.0138,-0.0138,44490.0,126.0,-126.0,21.48,4.95,-1.75,276.0,1.36,0.96,-0.33,590.6,1.0,q1_q17_dr25_tce,5457.0,164.0,-147.0,4.548,0.028,-0.171,0.869,0.2,-0.071,286.65689,50.021568,14.74
11147460,K06235.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,2.053866175,7.86e-07,-7.86e-07,132.944062,0.000313,-0.000313,1.265,0.182,-0.095,4.8045,0.0163,-0.0163,5021.3,15.7,-15.7,158.25,72.72,-48.49,2528.0,9631.57,13028.4,-5402.76,380.5,1.0,q1_q17_dr25_tce,5051.0,127.0,-114.0,3.22,0.33,-0.27,4.089,1.879,-1.253,296.20502,48.766811,13.912
7691527,K06905.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,4.800232532,5.44e-07,-5.44e-07,135.7829072,9.47e-05,-9.47e-05,0.669,0.027,-0.026,3.57105,0.0048,-0.0048,277000.0,252.0,-252.0,48.67,10.17,-3.6,941.0,184.84,119.52,-44.68,893.6,1.0,q1_q17_dr25_tce,5591.0,169.0,-169.0,4.59,0.043,-0.136,0.756,0.158,-0.056,294.7326,43.349522,15.431
8297017,K07879.01,,CANDIDATE,CANDIDATE,0.206,0,0,0,0,128.208643,0.00198,-0.00198,230.1943,0.0108,-0.0108,0.811,0.163,-0.566,2.745,0.509,-0.509,212.2,30.7,-30.7,6.15,0.65,-2.44,792.0,93.05,35.71,-64.05,8.9,2.0,q1_q17_dr25_tce,7128.0,224.0,-274.0,3.52,0.352,-0.088,3.811,0.403,-1.51,290.80057,44.270512,11.036
5007345,K02406.01,Kepler-1225 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,7.01074295,2.517e-05,-2.517e-05,138.4027,0.00308,-0.00308,0.427,0.035,-0.427,2.1787,0.0955,-0.0955,222.8,12.3,-12.3,3.76,0.61,-1.14,1453.0,1054.63,448.28,-567.41,21.3,1.0,q1_q17_dr25_tce,5814.0,78.0,-78.0,3.745,0.225,-0.09,2.476,0.402,-0.747,290.6333,40.13699,14.689
8738735,K00693.01,Kepler-214 c,CONFIRMED,CANDIDATE,0.997,0,0,0,0,28.7796446,0.0001692,-0.0001692,193.30374,0.00439,-0.00439,0.886,0.048,-0.598,8.349,0.126,-0.126,253.2,7.4,-7.4,1.95,0.32,-0.12,619.0,34.65,15.86,-6.79,36.5,2.0,q1_q17_dr25_tce,6000.0,106.0,-142.0,4.45,0.032,-0.128,1.044,0.173,-0.062,284.75485,44.956032,13.949
9596892,K07199.01,,CANDIDATE,CANDIDATE,,0,0,0,0,20.2944118,0.0001273,-0.0001273,148.08554,0.00481,-0.00481,8.7053,43.81,-7.79,0.357,0.316,-0.316,453.9,97.1,-97.1,774.73,287.8,-65.83,648.0,41.69,46.05,-11.24,5.6,1.0,q1_q17_dr24_tce,5865.0,167.0,-197.0,4.518,0.034,-0.034,0.918,0.341,-0.078,295.25565,46.2164,15.919
9590976,K00710.03,Kepler-217 d,CONFIRMED,CANDIDATE,0.999,0,0,0,0,3.88688862,2.266e-05,-2.266e-05,132.4955,0.00521,-0.00521,0.035,0.419,-0.035,3.683,0.149,-0.149,58.3,3.1,-3.1,1.29,0.22,-0.26,1574.0,1448.04,685.18,-600.18,20.8,3.0,q1_q17_dr25_tce,6167.0,124.0,-124.0,4.037,0.182,-0.098,1.689,0.281,-0.343,293.03775,46.277519,13.294
8838950,K02421.02,,CANDIDATE,CANDIDATE,0.886,0,0,0,0,4.02321842,4.151e-05,-4.151e-05,135.41629,0.00755,-0.00755,0.396,0.051,-0.396,2.162,0.254,-0.254,81.2,9.7,-9.7,0.48,0.02,-0.03,747.0,73.5,18.14,-17.19,9.8,2.0,q1_q17_dr25_tce,4671.0,139.0,-153.0,4.721,0.048,-0.028,0.528,0.028,-0.034,298.41931,45.071442,14.363
9147029,K05626.01,,CANDIDATE,CANDIDATE,,0,0,0,0,397.499229,0.003157,-0.003157,418.76194,0.00404,-0.00404,0.5839,0.0017,-0.4824,8.019,0.189,-0.189,2629.7,94.5,-94.5,6.57,3.9,-0.91,293.0,1.73,3.15,-0.64,34.8,1.0,q1_q16_tce,6423.0,170.0,-267.0,4.37,0.066,-0.338,1.231,0.73,-0.17,288.43582,45.519852,15.312
10011213,K07982.01,,CANDIDATE,CANDIDATE,0.189,0,0,0,0,376.37989,0.0468,-0.0468,486.6022,0.0711,-0.0711,0.305,0.208,-0.305,13.99,2.2,-2.2,1140.0,106.0,-106.0,3.26,1.0,-0.33,265.0,1.16,1.07,-0.35,13.3,1.0,q1_q17_dr25_tce,6231.0,188.0,-225.0,4.488,0.054,-0.216,0.955,0.291,-0.097,291.60455,46.973289,15.632
3749508,K07544.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.065731229,5.74e-07,-5.74e-07,132.039287,0.000446,-0.000446,1.277,5.118,-0.055,1.7499,0.0249,-0.0249,3639.6,42.5,-42.5,384.26,72.63,-217.9,5118.0,161806.81,89420.71,-135262.1,109.2,1.0,q1_q17_dr25_tce,6244.0,148.0,-204.0,2.897,0.512,-0.096,10.105,1.91,-5.731,292.1059,38.83622,13.151
10662202,K00750.02,,CANDIDATE,CANDIDATE,0.915,0,0,0,0,5.04413987,3.519e-05,-3.519e-05,132.51986,0.0054,-0.0054,0.727,0.242,-0.508,1.623,0.21,-0.21,172.0,22.7,-22.7,1.18,0.04,-0.1,862.0,130.09,19.42,-26.5,10.2,2.0,q1_q17_dr25_tce,4954.0,79.0,-79.0,4.5,0.075,-0.02,0.828,0.032,-0.065,290.46512,47.92918,15.377
9532710,K02364.01,,CANDIDATE,CANDIDATE,0.305,0,0,0,0,5.24242029,4.077e-05,-4.077e-05,133.23047,0.00765,-0.00765,0.863,0.034,-0.602,6.413,0.185,-0.185,334.9,19.1,-19.1,3.86,2.42,-2.41,1367.0,825.0,1706.42,-724.25,20.1,1.0,q1_q17_dr25_tce,5383.0,206.0,-187.0,3.824,0.791,-0.339,1.829,1.143,-1.143,294.3847,46.157841,15.83
3245969,K01101.02,,CANDIDATE,CANDIDATE,,0,0,0,0,11.39110963,7.274e-05,-7.274e-05,137.69665,0.0054,-0.0054,0.569,0.3496,-0.3547,2.749,0.158,-0.158,593.4,54.4,-54.4,1.9,0.21,-0.15,632.0,37.65,15.02,-8.96,12.1,1.0,q1_q16_tce,4999.0,154.0,-139.0,4.587,0.029,-0.073,0.76,0.086,-0.058,294.11566,38.393478,15.681
8826878,K00922.01,Kepler-727 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.15448142,1.026e-05,-1.026e-05,171.6389,0.00157,-0.00157,0.933,0.038,-0.686,3.228,0.122,-0.122,697.5,16.4,-16.4,2.94,0.63,-0.39,964.0,204.1,134.51,-67.88,48.1,1.0,q1_q17_dr25_tce,5431.0,161.0,-161.0,4.457,0.104,-0.156,0.884,0.19,-0.117,294.84689,45.034409,15.365
11818607,K02467.01,Kepler-1839 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.05661302,3.069e-05,-3.069e-05,134.39648,0.00446,-0.00446,0.616,0.329,-0.401,3.926,0.144,-0.144,137.9,9.1,-9.1,1.15,0.35,-0.11,1049.0,286.32,257.92,-85.76,17.6,1.0,q1_q17_dr25_tce,5926.0,176.0,-211.0,4.506,0.052,-0.208,0.939,0.282,-0.094,294.22446,50.075588,14.63
6839010,K04674.01,,CANDIDATE,CANDIDATE,0.987,0,0,0,0,4.84350003,4.384e-05,-4.384e-05,134.81488,0.00726,-0.00726,0.906,0.007,-0.63,3.045,0.21,-0.21,50.2,5.5,-5.5,0.9,0.24,-0.16,1121.0,373.1,295.97,-148.11,10.4,1.0,q1_q17_dr25_tce,5762.0,155.0,-155.0,4.348,0.158,-0.193,1.056,0.285,-0.19,282.58282,42.346352,13.59
6067545,K05236.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,550.86514,0.01215,-0.01215,307.6878,0.013,-0.013,0.027,0.428,-0.027,14.548,0.486,-0.486,346.5,19.3,-19.3,2.06,0.34,-0.2,238.0,0.76,0.31,-0.18,20.8,1.0,q1_q17_dr25_tce,5912.0,71.0,-82.0,4.367,0.08,-0.12,1.115,0.181,-0.111,298.39798,41.314892,13.093
5531694,K00647.01,Kepler-634 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,5.16949729,1.017e-05,-1.017e-05,170.31339,0.00154,-0.00154,0.235,0.184,-0.235,4.5122,0.0464,-0.0464,210.6,3.5,-3.5,2.06,0.31,-0.43,1309.0,694.32,294.94,-296.47,66.2,1.0,q1_q17_dr25_tce,6011.0,108.0,-132.0,4.123,0.195,-0.105,1.409,0.214,-0.294,291.19507,40.702702,13.55
7837733,K04628.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,1,0,3.08723626,2.655e-05,-2.655e-05,132.90519,0.00752,-0.00752,0.2516,0.21,-0.2515,2.615,0.215,-0.215,101.9,9.5,-9.5,1.2,0.72,-0.14,1451.0,1046.77,1961.02,-351.44,12.1,1.0,q1_q17_dr24_tce,6418.0,175.0,-252.0,4.395,0.059,-0.344,1.171,0.71,-0.137,296.66855,43.540569,14.966
5596440,K00648.01,,CANDIDATE,CANDIDATE,0.0,0,0,0,0,10.47490332,6.533e-05,-6.533e-05,171.99906,0.00577,-0.00577,0.972,0.08,-0.097,33.7939,0.0,0.0,1170.2,60.9,-60.9,15.45,2.05,-6.16,1567.0,1427.2,610.93,-970.15,150.5,1.0,q1_q17_dr25_tce,6526.0,177.0,-196.0,3.616,0.357,-0.084,3.232,0.429,-1.288,282.72067,40.899181,13.22
9777089,K07962.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,1,1,19.229478,0.001262,-0.001262,132.5889,0.0407,-0.0407,0.699,0.009,-0.526,4.68,3.8,-3.8,115.8,14.1,-14.1,1.97,0.61,-0.51,970.0,209.42,193.27,-110.26,8.1,1.0,q1_q17_dr25_tce,6654.0,187.0,-258.0,4.113,0.204,-0.185,1.712,0.534,-0.437,294.47092,46.592979,14.429
6850665,K03244.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,1,0,0,0,214.715417,0.001426,-0.001426,275.49823,0.00553,-0.00553,0.981,0.156,-0.054,34.146,0.536,-0.536,5211.2,43.0,-43.0,71.79,15.05,-22.57,602.0,31.0,18.08,-17.67,161.3,1.0,q1_q17_dr25_tce,5022.0,100.0,-110.0,3.06,0.24,-0.16,5.826,1.221,-1.832,287.76627,42.32272,12.391
2440757,K00792.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.433769925,7.41e-07,-7.41e-07,170.403536,0.000397,-0.000397,1.268,5.652,-0.123,1.8868,0.0232,-0.0232,1976.3,20.4,-20.4,46.58,8.01,-8.0,1920.0,3209.29,1411.94,-1136.62,112.6,1.0,q1_q17_dr25_tce,6017.0,72.0,-90.0,4.22,0.156,-0.117,1.339,0.23,-0.23,290.84369,37.728828,15.122
6525280,K04277.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,1,1,1.710319812,9.756e-06,-9.756e-06,131.60513,0.00507,-0.00507,0.559,0.014,-0.478,2.983,0.129,-0.129,43.6,2.6,-2.6,0.56,0.07,-0.03,1426.0,978.84,321.45,-162.33,19.1,1.0,q1_q17_dr25_tce,5774.0,77.0,-77.0,4.524,0.053,-0.098,0.825,0.101,-0.051,292.74493,41.93486,13.388
10028352,K01957.02,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,1.75147897,1.111e-05,-1.111e-05,132.47509,0.0021,-0.0021,0.008,1.09,-0.981,7.89,2.3,-2.3,76.7,8.3,-8.3,1.8,0.43,-0.32,2340.0,7086.5,4178.88,-2561.72,68.2,2.0,q1_q17_dr25_tce,6823.0,61.0,-91.0,4.04,0.121,-0.148,2.037,0.486,-0.365,297.79224,46.935829,12.655
7515336,K04663.01,,CANDIDATE,CANDIDATE,0.995,0,0,0,0,5.65690281,7.902e-05,-7.902e-05,131.5761,0.0111,-0.0111,0.014,0.436,-0.014,3.583,0.301,-0.301,32.2,3.6,-3.6,0.74,0.12,-0.15,1159.0,425.7,184.17,-168.68,10.4,1.0,q1_q17_dr25_tce,5687.0,77.0,-77.0,4.191,0.182,-0.098,1.32,0.218,-0.266,287.67059,43.197239,12.715
3942446,K01193.01,,CANDIDATE,CANDIDATE,1.0,0,0,0,0,119.0624882,0.0001479,-0.0001479,149.22223,0.00104,-0.00104,0.968,0.423,-0.045,3.1188,0.0589,-0.0589,5372.3,94.1,-94.1,10.4,2.82,-1.89,366.0,4.26,3.51,-1.74,71.6,1.0,q1_q17_dr25_tce,5697.0,173.0,-173.0,4.392,0.171,-0.19,0.92,0.25,-0.167,287.88812,39.078709,15.289
11852982,K00247.01,Kepler-1712 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,13.81504449,2.515e-05,-2.515e-05,181.12621,0.00145,-0.00145,0.868,0.015,-0.639,2.3244,0.0921,-0.0921,1032.6,26.1,-26.1,1.91,0.13,-0.19,391.0,5.52,1.28,-1.42,46.7,1.0,q1_q17_dr25_tce,3732.0,75.0,-83.0,4.736,0.052,-0.024,0.509,0.034,-0.05,284.9986,50.14679,14.216
11393633,K05893.01,,CANDIDATE,CANDIDATE,,0,0,0,0,405.6296,0.02632,-0.02632,245.7373,0.0557,-0.0557,0.4652,0.0064,-0.4489,11.26,2.1,-2.1,304.3,59.1,-59.1,1.4,0.53,-0.11,216.0,0.52,0.58,-0.12,5.8,1.0,q1_q16_tce,5583.0,159.0,-144.0,4.58,0.03,-0.24,0.79,0.299,-0.059,286.55554,49.240501,15.006
8848288,K03886.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,0,5.56648691,1.752e-05,-1.752e-05,133.03305,0.00259,-0.00259,0.935,0.004,-0.013,10.931,0.297,-0.297,694.9,8.0,-8.0,43.67,7.25,-10.88,2618.0,11089.75,4895.01,-5481.83,103.6,1.0,q1_q17_dr25_tce,4694.0,69.0,-126.0,2.564,0.027,-0.027,12.701,2.109,-3.164,301.0473,45.087631,9.837
6032497,K00845.01,Kepler-698 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,16.3297527,3.611e-05,-3.611e-05,177.29506,0.00181,-0.00181,0.791,0.091,-0.541,6.271,0.112,-0.112,1187.5,18.1,-18.1,3.75,1.11,-0.47,727.0,66.08,57.11,-21.98,74.6,1.0,q1_q17_dr25_tce,5878.0,158.0,-193.0,4.444,0.084,-0.196,0.987,0.291,-0.125,288.51001,41.301769,15.447
9458266,K07174.01,,CANDIDATE,CANDIDATE,0.801,0,0,0,0,1.58487898,1.471e-05,-1.471e-05,132.69772,0.0087,-0.0087,0.417,0.033,-0.417,1.791,0.233,-0.233,42.9,6.0,-6.0,0.37,0.03,-0.04,943.0,187.91,62.01,-56.77,9.3,1.0,q1_q17_dr25_tce,4201.0,127.0,-140.0,4.675,0.065,-0.025,0.566,0.049,-0.06,288.87769,46.059139,13.742
11240948,K07425.01,,FALSE POSITIVE,FALSE POSITIVE,0.136,0,1,0,0,3.401949837,5.442e-06,-5.442e-06,134.6247,0.00138,-0.00138,0.958,0.003,-0.003,16.5797,0.0899,-0.0899,2477.0,12.9,-12.9,14.32,2.96,-4.44,2076.0,4391.35,2730.29,-2565.99,304.0,1.0,q1_q17_dr25_tce,7094.0,193.0,-236.0,3.905,0.277,-0.092,2.17,0.449,-0.673,290.10678,48.903389,12.471
10748393,K01289.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,0,0,1,4.887806806,3.947e-06,-3.947e-06,354.539481,0.000606,-0.000606,0.561,0.011,-0.464,2.4078,0.0411,-0.0411,4676.0,46.1,-46.1,5.71,0.94,-0.58,918.0,167.54,92.86,-50.12,116.1,1.0,q1_q17_dr25_tce,5284.0,185.0,-185.0,4.523,0.076,-0.102,0.812,0.133,-0.082,297.71039,48.083832,15.399
6131236,K01051.01,Kepler-1734 b,CONFIRMED,CANDIDATE,1.0,0,0,0,0,6.79685353,2.247e-05,-2.247e-05,138.11324,0.00297,-0.00297,0.62,0.33,-0.389,3.1702,0.0835,-0.0835,393.1,14.9,-14.9,2.01,0.62,-0.2,985.0,222.91,206.66,-65.9,29.8,1.0,q1_q17_dr25_tce,6061.0,180.0,-198.0,4.486,0.05,-0.2,0.97,0.3,-0.1,294.16321,41.451801,15.391
7907423,K00899.01,Kepler-249 c,CONFIRMED,CANDIDATE,0.999,0,0,0,0,7.11373257,1.275e-05,-1.275e-05,174.32351,0.00143,-0.00143,0.334,0.117,-0.334,2.1764,0.0496,-0.0496,807.6,20.5,-20.5,1.16,0.13,-0.17,429.0,8.01,2.66,-2.73,44.4,1.0,q1_q17_dr25_tce,3561.0,71.0,-89.0,4.855,0.055,-0.055,0.411,0.045,-0.06,296.98505,43.65852,15.234
6864891,K05330.01,,FALSE POSITIVE,FALSE POSITIVE,0.0,0,1,0,1,40.8801539,0.0009918,-0.0009918,163.3624,0.0191,-0.0191,0.016,0.442,-0.016,5.472,0.494,-0.494,395.8,46.0,-46.0,0.92,0.06,-0.07,265.0,1.17,0.23,-0.23,10.0,1.0,q1_q17_dr25_tce,3746.0,59.0,-59.0,4.775,0.042,-0.025,0.469,0.028,-0.035,292.36017,42.38184,15.943
5255259,K05142.01,,CANDIDATE,CANDIDATE,,0,0,0,0,198.895864,0.002938,-0.002938,225.4944,0.00911,-0.00911,0.0543,0.3936,-0.0541,4.193,0.326,-0.326,1779.0,182.0,-182.0,3.33,1.08,-0.35,264.0,1.14,1.17,-0.33,13.0,1.0,q1_q16_tce,5184.0,185.0,-147.0,4.502,0.079,-0.391,0.808,0.264,-0.085,284.54691,40.468529,15.805
8956706,K02431.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,8.3806973,0.0001742,-0.0001742,134.7287,0.011,-0.011,0.5317,0.0472,-0.4463,3.028,0.39,-0.39,650.8,65.3,-65.3,1.91,0.34,-0.15,701.0,57.04,35.78,-14.38,4.6,,,5062.0,202.0,-157.0,4.601,0.031,-0.101,0.735,0.132,-0.058,293.24487,45.298279,15.97
